category,type of issue,funds lost,rugged_date,symbol,name,id,price_float,market_cap_float,volume,wasrekt,contract_chain,contract_address
Token,Rugpull,,2021-08-25,dmtc,demeter chain,diamond-the-cat-coin,9.8045e-05,,,1,solana,BmKNgdoCFAhjEszjfhrPmt8Kdq3TdWbPtdQoSKUdogHz
Token,Honeypot,,2021-05-01,dogefather,dogefather,dogefather-2,0.00077508,770779.0,28407.0,1,solana,EcYK2XNG4wWr2vDg2M2Hrts6SrU2QB4NzXLBf888pump
Token,Honeypot,,2021-05-02,doggy,doggy token,doggy-needs-friend,8.37e-06,,715.78,1,solana,CaCG4QQ1P1PifqctriL5iKXea5aQZtrCcdFqYuLxgK74
Token,Honeypot,,2021-05-02,doggy,doggy token,doggy-needs-friend,8.545e-06,,,1,solana,CaCG4QQ1P1PifqctriL5iKXea5aQZtrCcdFqYuLxgK74
Token,Rugpull,"$382,660",2022-09-26,dollar,dollar,dollar-2,0.00070213,,563611.0,1,"solana, ethereum, base","5AnPDx9GposBi9jSW2dFfE5QQD3FmXbudoquMNDxpump, 0xe95076d9fe7155c17b455ac49497e78912c4ab65, 0x72e72193ea14ac3b469f881989d18a2ba021b4c6"
Token,Rugpull,"$382,660",2022-09-26,dollar,dollar,dollar-2,0.00036549,,,1,"solana, ethereum, base","5AnPDx9GposBi9jSW2dFfE5QQD3FmXbudoquMNDxpump, 0xe95076d9fe7155c17b455ac49497e78912c4ab65, 0x72e72193ea14ac3b469f881989d18a2ba021b4c6"
Token,Rugpull,"$30,000",2023-02-05,dox,doxed,dox-squad,8.76e-06,,399.18,1,solana,8wa9yRNKp57Fy4RViUgBV21oR7SsgmrAkN576ThJzY2F
Token,Rugpull,"$30,000",2023-02-05,dox,doxed,dox-squad,6.33e-06,,,1,solana,8wa9yRNKp57Fy4RViUgBV21oR7SsgmrAkN576ThJzY2F
Token,Honeypot,,2021-05-27,dst,dogestar,dragon-soul-token,0.00607754,,5968.71,1,polygon-pos,0x3b7e1ce09afe2bb3a23919afb65a38e627cfbe97
Token,Honeypot,,2021-05-27,dst,dogestar,dragon-soul-token,0.00707767,,,1,polygon-pos,0x3b7e1ce09afe2bb3a23919afb65a38e627cfbe97
Token,Honeypot,,2021-03-26,dream,dreamswap,dream-token,0.0552415,,50819.0,1,ethereum,0xb44377b74ef1773639b663d0754cb8410a847d02
Token,Honeypot,,2021-03-26,dream,dreamswap,dream-token,0.046728485,,,1,ethereum,0xb44377b74ef1773639b663d0754cb8410a847d02
Token,Rugpull,,2021-08-30,drop,polycloud,drop-2,5.8,,139723.0,1,xrp,rszenFJoDdiGjyezQc8pME9KWDQH43Tswh
Token,Rugpull,,2021-08-30,drop,polycloud,drop-2,4.695,,,1,xrp,rszenFJoDdiGjyezQc8pME9KWDQH43Tswh
Token,Honeypot,,2021-04-06,duke,duke nukem,duke-inu-token,3.91e-06,,286261.0,1,binance-smart-chain,0xaee234825dc4687fae606485c1ebd06336052bcc
Token,Honeypot,,2021-04-06,duke,duke nukem,duke-inu-token,2.16e-06,,,1,binance-smart-chain,0xaee234825dc4687fae606485c1ebd06336052bcc
Token,Honeypot,"$63,188",2021-04-10,echo,echelon dao,echoleaks-by-virtuals,0.00035847,,21426.0,1,base,0x39fed555ff57cb1154bfa6b1a2492bb914ce2d9b
Token,Honeypot,"$63,188",2021-04-10,echo,echelon dao,echoleaks-by-virtuals,8.1025e-05,,,1,base,0x39fed555ff57cb1154bfa6b1a2492bb914ce2d9b
Token,Honeypot,,2021-04-11,omi,ecomi,ecomi,0.0002815,76480790.0,3157052.0,1,"ethereum, energi, base","0xed35af169af46a02ee13b9d79eb57d6d68c1749e, 0x003d765f3793de38ad5ea9d5fd0021cf12c3ba68, 0x3792dbdd07e87413247df995e692806aa13d3299"
Token,Honeypot,,2021-05-18,ecs,eloncash,ecredits-esync-network,0.001354315,,110012.0,1,,
Token,Honeypot,,2021-05-18,ecs,eloncash,ecredits-esync-network,0.00113924,,,1,,
Token,Honeypot,,2021-06-24,efi,efinity token,efinity,1.48,,77536481.0,1,ethereum,0x656c00e1bcd96f256f224ad9112ff426ef053733
Token,Honeypot,,2021-06-24,efi,efinity token,efinity,1.435,,,1,ethereum,0x656c00e1bcd96f256f224ad9112ff426ef053733
Token,Honeypot,,2021-03-27,elonmars,elonmars,elon-mars,0.0,,48616.0,1,binance-smart-chain,0xa526b7abb8010cd3b79c56e074ad34dff3d4b0e7
Token,Honeypot,,2021-03-27,elonmars,elonmars,elon-mars,0.0,,,1,binance-smart-chain,0xa526b7abb8010cd3b79c56e074ad34dff3d4b0e7
Token,Honeypot,,2021-03-27,krypt,kryptcoin,enkrypto,3.005e-05,,2913.1,1,solana,GK7TPZKpd8ZsXfipzcEaPnoSp2bDCZg5BU4GZwVzpump
Token,Honeypot,,2021-03-27,krypt,kryptcoin,enkrypto,3.005e-05,,,1,solana,GK7TPZKpd8ZsXfipzcEaPnoSp2bDCZg5BU4GZwVzpump
Token,Rugpull,"$115,549",2022-10-05,eai,easier,eternalai,0.01004868,,187925.0,1,ethereum,0xa84f95eb3dabdc1bbd613709ef5f2fd42ce5be8d
Token,Rugpull,"$115,549",2022-10-05,eai,easier,eternalai,0.00837204,,,1,ethereum,0xa84f95eb3dabdc1bbd613709ef5f2fd42ce5be8d
Token,Rugpull,"$290,000",2024-03-29,ena,fake ethena lab...,ethena,0.631115,,337682101.0,1,ethereum,0x57e114b691db790c35207b2e685d4a43181e6061
Token,Rugpull,"$290,000",2024-03-29,ena,fake ethena lab...,ethena,0.7188885,,,1,ethereum,0x57e114b691db790c35207b2e685d4a43181e6061
Token,Rugpull,"$354,000",2024-03-14,ethfi,fake ether.fi ...,ether-fi,4.86,,298128932.0,1,"ethereum, arbitrum-one","0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb, 0x7189fb5b6504bbff6a852b13b7b82a3c118fdc27"
Token,Rugpull,"$354,000",2024-03-14,ethfi,fake ether.fi ...,ether-fi,4.86,,,1,"ethereum, arbitrum-one","0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb, 0x7189fb5b6504bbff6a852b13b7b82a3c118fdc27"
Token,Honeypot,,2023-04-25,edoge,elondoge,ethereum-doge,0.000224875,,133169.0,1,ethereum,0x786f112c9a6bc840cdc07cfd840105efd6ef2d4b
Token,Honeypot,,2023-04-25,edoge,elondoge,ethereum-doge,0.00022264,,,1,ethereum,0x786f112c9a6bc840cdc07cfd840105efd6ef2d4b
Token,Rugpull,"$428,872",2022-11-10,fair,fair token,fairfun,7.292e-05,,89.56,1,solana,ABXPYWA5CpmKvd1UZbcqGUsCR9dDxLcE2o8gVfzcFair
Token,Rugpull,"$428,872",2022-11-10,fair,fair token,fairfun,6.3855e-05,,,1,solana,ABXPYWA5CpmKvd1UZbcqGUsCR9dDxLcE2o8gVfzcFair
Token,Rugpull,"$59,082",2022-08-14,fio,fio protocol,fio-protocol,0.02308099,18552507.0,10583985.0,1,,
Token,Honeypot,,2021-06-08,flr,flour financial,flare-networks,0.02739527,,33231661.0,1,,
Token,Honeypot,,2021-06-08,flr,flour financial,flare-networks,0.02806866,,,1,,
Token,Honeypot,,2021-09-09,flex,flex,flexmeme,2.113e-07,,5643.95,1,ethereum,0xb076bda1abc154ddb4ccd9be45542a823aee290e
Token,Honeypot,,2021-09-09,flex,flex,flexmeme,2.301e-07,,,1,ethereum,0xb076bda1abc154ddb4ccd9be45542a823aee290e
Token,Honeypot,"$65,806",2021-03-26,force,force dao,force-3,0.00512267,,11185.28,1,base,0x9ef1139e6b420cc929dd912a5a7adeced6f12e91
Token,Honeypot,"$65,806",2021-03-26,force,force dao,force-3,0.00446333,,,1,base,0x9ef1139e6b420cc929dd912a5a7adeced6f12e91
Token,Honeypot,,2021-05-13,forest,foresttoken,forest,0.009187185,,1392987.0,1,solana,BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump
Token,Honeypot,,2021-05-13,forest,foresttoken,forest,0.00775352,,,1,solana,BoAQaykj3LtkM2Brevc7cQcRAzpqcsP47nJ2rkyopump
Token,Honeypot,,2021-06-03,form,formation finan...,formation-fi,0.2698455,,6179756.0,1,ethereum,0x21381e026ad6d8266244f2a583b35f9e4413fa2a
Token,Honeypot,,2021-06-03,form,formation finan...,formation-fi,0.2938865,,,1,ethereum,0x21381e026ad6d8266244f2a583b35f9e4413fa2a
Token,Honeypot,,2021-04-04,fra,findora,france-coin,3.1055e-05,,11980.83,1,solana,F9mv7XXbrXZb1sP2JUoswbCB3WHQM4QGMFDTVfnRZMnP
Token,Honeypot,,2021-04-04,fra,findora,france-coin,2.974e-05,,,1,solana,F9mv7XXbrXZb1sP2JUoswbCB3WHQM4QGMFDTVfnRZMnP
Token,Rugpull,,2021-09-06,eagle,red eagle token,free-shayne-coplan,0.000242875,,88246.0,1,solana,AyxrBmqbzf169oe14XcSDMbgpUV1ntP6thcScYpYpump
Token,Rugpull,,2021-09-06,eagle,red eagle token,free-shayne-coplan,0.00026138,,,1,solana,AyxrBmqbzf169oe14XcSDMbgpUV1ntP6thcScYpYpump
Token,Honeypot,,2021-05-27,frel,freela,freela,0.004640215,,906568.0,1,"ethereum, binance-smart-chain","0x29ceddcf0da3c1d8068a7dfbd0fb06c2e438ff70, 0xfd5af95c12446b60d23e16a4ea95690ce942e5dc"
Token,Honeypot,,2021-05-27,frel,freela,freela,0.00489685,,,1,"ethereum, binance-smart-chain","0x29ceddcf0da3c1d8068a7dfbd0fb06c2e438ff70, 0xfd5af95c12446b60d23e16a4ea95690ce942e5dc"
Token,Rugpull,"$60,000,000",2022-10-23,fwt,freeway,freeway,5.688e-05,384875.0,18740.59,1,"ethereum, binance-smart-chain","0x20e7125677311fca903a8897042b9983f22ea295, 0x90a1e4bbade88366dc44436535f1571d95e666c7"
Token,Honeypot,,2021-05-02,ftw,forthewin,friendtech33,1.325,,346.28,1,base,0x3347453ced85bd288d783d85cdec9b01ab90f9d8
Token,Honeypot,,2021-05-02,ftw,forthewin,friendtech33,1.27,,,1,base,0x3347453ced85bd288d783d85cdec9b01ab90f9d8
Token,Rugpull,"$98,302",2023-08-19,fanx,frontfanz rugpu...,frontfanz-2,0.02261258,,311574.0,1,polygon-pos,0xb58458c52b6511dc723d7d6f3be8c36d7383b4a8
Token,Rugpull,"$98,302",2023-08-19,fanx,frontfanz rugpu...,frontfanz-2,0.011837055,,,1,polygon-pos,0xb58458c52b6511dc723d7d6f3be8c36d7383b4a8
Token,Honeypot,,2021-04-30,fuji,fujiprotocol,fujimoto,0.001376495,,252277.0,1,solana,4M79Qjv2Jfjmcq19M41V8QFYohBv2KrgEn9dJhVtpump
Token,Honeypot,,2021-04-30,fuji,fujiprotocol,fujimoto,0.001221945,,,1,solana,4M79Qjv2Jfjmcq19M41V8QFYohBv2KrgEn9dJhVtpump
Token,Honeypot,,2021-05-26,future,future,futurespl,0.000509715,,14418.72,1,solana,FUTURETnhzFApq2TiZiNbWLQDXMx4nWNpFtmvTf11pMy
Token,Honeypot,,2021-05-26,future,future,futurespl,0.00055694,,,1,solana,FUTURETnhzFApq2TiZiNbWLQDXMx4nWNpFtmvTf11pMy
Token,Honeypot,,2021-04-04,gains,gains associate...,gains,0.1142865,,102880.0,1,"ethereum, binance-smart-chain","0x056c1d42fb1326f57da7f19ebb7dda4673f1ff55, 0xf1c3e69494e27bf067c4076a6f244a46446719d6"
Token,Honeypot,,2021-04-04,gains,gains associate...,gains,0.126706,,,1,"ethereum, binance-smart-chain","0x056c1d42fb1326f57da7f19ebb7dda4673f1ff55, 0xf1c3e69494e27bf067c4076a6f244a46446719d6"
Token,Honeypot,,2021-05-18,gcoin,goatcoin,galaxy-fight-club,0.389852,,222637.0,1,polygon-pos,0x071ac29d569a47ebffb9e57517f855cb577dcc4c
Token,Honeypot,,2021-05-18,gcoin,goatcoin,galaxy-fight-club,0.3555105,,,1,polygon-pos,0x071ac29d569a47ebffb9e57517f855cb577dcc4c
Token,Honeypot,,2021-09-09,gmee,gamee,gamee,0.00474382,6487988.0,76110.0,1,ethereum,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373
Token,Honeypot,,2021-03-29,gfx,gamyfi,gamefi-x,0.025480685,,20120.0,1,binance-smart-chain,0x7777ca3b39f446d4b3472d6ea5080682686a7777
Token,Honeypot,,2021-03-29,gfx,gamyfi,gamefi-x,0.03112366,,,1,binance-smart-chain,0x7777ca3b39f446d4b3472d6ea5080682686a7777
Token,Honeypot,,2021-04-22,gecko,gecko token,gecko-meme,0.00010518,,197408.0,1,solana,6CNHDCzD5RkvBWxxyokQQNQPjFWgoHF94D7BmC73X6ZK
Token,Honeypot,,2021-04-22,gecko,gecko token,gecko-meme,9.767e-05,,,1,solana,6CNHDCzD5RkvBWxxyokQQNQPjFWgoHF94D7BmC73X6ZK
Token,Honeypot,,2021-05-07,gel,gelato.network,gelato-2,8.4635e-05,,21989.0,1,pulsechain,0x616cb6a245ed4c11216ec58d10b6a2e87271845d
Token,Honeypot,,2021-05-07,gel,gelato.network,gelato-2,8.9105e-05,,,1,pulsechain,0x616cb6a245ed4c11216ec58d10b6a2e87271845d
Token,Honeypot,,2021-04-10,gs,genesis shards,genesis-shards,0.1277665,,126275.0,1,ethereum,0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112
Token,Honeypot,,2021-04-10,gs,genesis shards,genesis-shards,0.1140905,,,1,ethereum,0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112
Token,Honeypot,,2021-05-14,bee,bee token,globees,0.01711992,,116645.0,1,elrond,BEE-cb37b6
Token,Honeypot,,2021-05-14,bee,bee token,globees,0.016676385,,,1,elrond,BEE-cb37b6
Token,Honeypot,,2021-05-27,gme,gamestop,gme,0.000581055,,940581.0,1,solana,8wXtPeU6557ETkp9WHFY1n1EcU6NxDvbAggHGsMYiHsB
Token,Honeypot,,2021-05-27,gme,gamestop,gme,0.000464565,,,1,solana,8wXtPeU6557ETkp9WHFY1n1EcU6NxDvbAggHGsMYiHsB
Token,Honeypot,,2021-02-27,godz,godzillafinance,godzilla,1.1e-09,,101321.0,1,binance-smart-chain,0xda4714fee90ad7de50bc185ccd06b175d23906c1
Token,Honeypot,,2021-02-27,godz,godzillafinance,godzilla,6e-10,,,1,binance-smart-chain,0xda4714fee90ad7de50bc185ccd06b175d23906c1
Token,Honeypot,,2021-05-16,gdoge,gdoge,golden-doge,0.0,,180459.0,1,binance-smart-chain,0xa53e61578ff54f1ad70186be99332a6e20b6ffa9
Token,Honeypot,,2021-05-16,gdoge,gdoge,golden-doge,0.0,,,1,binance-smart-chain,0xa53e61578ff54f1ad70186be99332a6e20b6ffa9
Token,Honeypot,,2021-04-24,golden,golden retrieve...,golden-inu-token,0.0,,53154.0,1,ethereum,0xd87996ff3d06858bfc20989aef50cc5fcd4d84ca
Token,Honeypot,,2021-04-24,golden,golden retrieve...,golden-inu-token,0.0,,,1,ethereum,0xd87996ff3d06858bfc20989aef50cc5fcd4d84ca
Token,Rugpull,"$75,239",2023-06-11,gb,goldbank financ...,grand-base,0.2971885,,245297.0,1,base,0x2af864fb54b55900cd58d19c7102d9e4fa8d84a3
Token,Rugpull,"$75,239",2023-06-11,gb,goldbank financ...,grand-base,0.3169335,,,1,base,0x2af864fb54b55900cd58d19c7102d9e4fa8d84a3
Token,Honeypot,,2021-04-17,gamma,gamma ray burst,green-planet,0.497964,,1132939.0,1,binance-smart-chain,0xb3cb6d2f8f2fde203a022201c81a96c167607f15
Token,Honeypot,,2021-04-17,gamma,gamma ray burst,green-planet,0.3423785,,,1,binance-smart-chain,0xb3cb6d2f8f2fde203a022201c81a96c167607f15
Token,Rugpull,"$253,702",2023-08-24,hachiko,hachiko rugpull,hachiko-2,1.438e-07,,670.19,1,ethereum,0x381491960c37b65862819ced0e35385f04b2c78b
Token,Rugpull,"$253,702",2023-08-24,hachiko,hachiko rugpull,hachiko-2,1.06e-07,,,1,ethereum,0x381491960c37b65862819ced0e35385f04b2c78b
Token,Rugpull,"$509,000",2022-08-20,hut,hut,hanuman-universe,1.534e-07,,4243.51,1,binance-smart-chain,0x6b2812f1a8350de38c4da2d29446ead15b91fa3c
Token,Rugpull,"$509,000",2022-08-20,hut,hut,hanuman-universe,1.506e-07,,,1,binance-smart-chain,0x6b2812f1a8350de38c4da2d29446ead15b91fa3c
Token,Honeypot,,2021-05-19,hawk,hawk token,hawksight,0.006263385,,1816328.0,1,solana,BKipkearSqAUdNKa1WDstvcMjoPsSKBuNyvKDQDDu9WE
Token,Honeypot,,2021-05-19,hawk,hawk token,hawksight,0.005837145,,,1,solana,BKipkearSqAUdNKa1WDstvcMjoPsSKBuNyvKDQDDu9WE
Token,Rugpull,"$178,277",2023-09-07,helio,helio protocol ...,helio-2,0.001797605,,373455.0,1,solana,E5vSaRkSUDe3ob3KTAzXa6gmCndknzutn4hNtf2Qmoon
Token,Rugpull,"$178,277",2023-09-07,helio,helio protocol ...,helio-2,0.001196985,,,1,solana,E5vSaRkSUDe3ob3KTAzXa6gmCndknzutn4hNtf2Qmoon
Token,Honeypot,,2021-09-09,hog,hogtoken,hog-2,8.1335e-05,,11825.24,1,solana,13qAYdft265v36MFbFKSANKo2whvGb6s3ZhpJqQWsump
Token,Honeypot,,2021-09-09,hog,hogtoken,hog-2,6.3935e-05,,,1,solana,13qAYdft265v36MFbFKSANKo2whvGb6s3ZhpJqQWsump
Token,Rugpull,"$60,785",2022-10-28,hlg,hlg,holograph,0.00170863,,581991.0,1,ethereum,0x740df024ce73f589acd5e8756b377ef8c6558bab
Token,Rugpull,"$60,785",2022-10-28,hlg,hlg,holograph,0.00138621,,,1,ethereum,0x740df024ce73f589acd5e8756b377ef8c6558bab
Token,Honeypot,,2021-04-13,hord,hord.app,hord,0.134062,,1688824.0,1,"ethereum, arbitrum-one","0x43a96962254855f16b925556f9e97be436a43448, 0xb1bc21f748ae2be95674876710bc6d78235480e0"
Token,Honeypot,,2021-04-13,hord,hord.app,hord,0.0921125,,,1,"ethereum, arbitrum-one","0x43a96962254855f16b925556f9e97be436a43448, 0xb1bc21f748ae2be95674876710bc6d78235480e0"
Token,Rugpull,"$262,175",2022-09-21,lock,sherlock,houdini-swap,0.476942,,292897.0,1,"ethereum, solana","0x922d8563631b03c2c4cf817f4d18f6883aba0109, App2Sp9pgmQG7yD6uVaygULxALf4TpfALgnhHEkJimih"
Token,Rugpull,"$262,175",2022-09-21,lock,sherlock,houdini-swap,0.498636,,,1,"ethereum, solana","0x922d8563631b03c2c4cf817f4d18f6883aba0109, App2Sp9pgmQG7yD6uVaygULxALf4TpfALgnhHEkJimih"
Token,Honeypot,,2021-04-10,him,himalaya,human-intelligence-machin,0.0523875,,70890.0,1,base,0xc1ffaef4e7d553bbaf13926e258a1a555a363a07
Token,Honeypot,,2021-04-10,him,himalaya,human-intelligence-machin,0.04633842,,,1,base,0xc1ffaef4e7d553bbaf13926e258a1a555a363a07
Token,Honeypot,,2021-04-14,icom,icy comet,icommunity,0.069713,,25694.0,1,ethereum,0xb131f337c45d386ceec234e194b2663d5c3d9dcf
Token,Honeypot,,2021-04-14,icom,icy comet,icommunity,0.0766555,,,1,ethereum,0xb131f337c45d386ceec234e194b2663d5c3d9dcf
Token,Rugpull,"$26,000",2023-02-06,dct,dreams come tru...,idchain,0.000277165,,74.65,1,,
Token,Rugpull,"$26,000",2023-02-06,dct,dreams come tru...,idchain,0.00035101,,,1,,
Token,Rugpull,"$109,878",2021-01-26,infi,infi governance...,infinite-2,8.937e-05,,1288.22,1,ethereum,0xfc21540d6b89667d167d42086e1feb04da3e9b21
Token,Rugpull,"$109,878",2021-01-26,infi,infi governance...,infinite-2,7.888e-05,,,1,ethereum,0xfc21540d6b89667d167d42086e1feb04da3e9b21
Token,Rugpull,"$30,000",2023-10-24,quill,quildex token r...,ink-finance,0.1377465,,176849.0,1,avalanche,0xf3e5914ca1f678e0a3a38031b5514682e3450919
Token,Rugpull,"$30,000",2023-10-24,quill,quildex token r...,ink-finance,0.142031,,,1,avalanche,0xf3e5914ca1f678e0a3a38031b5514682e3450919
Token,Honeypot,,2021-05-09,icp,the internet co...,internet-computer,59.235,,1431729382.0,1,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai
Token,Honeypot,,2021-05-09,icp,the internet co...,internet-computer,41.375,,,1,internet-computer,ryjl3-tyaaa-aaaaa-aaaba-cai
Token,Honeypot,,2021-04-04,int,interstellar,intrepid-token,9.17,,14796.36,1,ethereum,0xa2762ba628b962f93498d8893b6e4346140fe96d
Token,Honeypot,,2021-04-04,int,interstellar,intrepid-token,7.665,,,1,ethereum,0xa2762ba628b962f93498d8893b6e4346140fe96d
Token,Honeypot,,2021-04-25,inu,inu token,inu-token-63736428-0d5c-4281-8038-3e62c35ac278,4.9e-09,,123788.0,1,ethereum,0xc76d53f988820fe70e01eccb0248b312c2f1c7ca
Token,Honeypot,,2021-04-25,inu,inu token,inu-token-63736428-0d5c-4281-8038-3e62c35ac278,3.7e-09,,,1,ethereum,0xc76d53f988820fe70e01eccb0248b312c2f1c7ca
Token,Honeypot,,2021-05-06,isp,ispolink token,ispolink,0.00101645,,805356.0,1,"ethereum, manta-pacific, binance-smart-chain","0xc8807f0f5ba3fa45ffbdc66928d71c5289249014, 0xbab1c57ec0bb0ae81d948503e51d90166459d154, 0xd2e7b964770fcf51df088a5f0bb2d33a3c60cccf"
Token,Honeypot,,2021-05-06,isp,ispolink token,ispolink,0.000714565,,,1,"ethereum, manta-pacific, binance-smart-chain","0xc8807f0f5ba3fa45ffbdc66928d71c5289249014, 0xbab1c57ec0bb0ae81d948503e51d90166459d154, 0xd2e7b964770fcf51df088a5f0bb2d33a3c60cccf"
Token,Rugpull,"$1,820,319",2023-10-16,ivy,ivy token rugpu...,ivy-trading-system,0.0132766,,406.08,1,polygon-pos,0x06480acaae64bcfa6da8fd176f60982584385090
Token,Honeypot,,2021-04-06,jail,safe jail,jailbreakme,0.001728235,,2227845.0,1,solana,8cNmp9T2CMQRNZhNRoeSvr57LDf1kbZ42SvgsSWfpump
Token,Honeypot,,2021-04-06,jail,safe jail,jailbreakme,0.001274775,,,1,solana,8cNmp9T2CMQRNZhNRoeSvr57LDf1kbZ42SvgsSWfpump
Token,Honeypot,$277,2020-12-07,jin,jin finance,jinpeng,6.3555e-05,,13335.06,1,solana,GgzJWhQWTpv2VHqvJnx5uEWQzNkfQSncDEWUdgQk4fvh
Token,Honeypot,$277,2020-12-07,jin,jin finance,jinpeng,6.328e-05,,,1,solana,GgzJWhQWTpv2VHqvJnx5uEWQzNkfQSncDEWUdgQk4fvh
Token,Rugpull,,2021-08-30,jungle,polygorilla,jungledoge,9.91e-06,,1591335.0,1,solana,9P32yqucXfZnDoXmmJNzBpqXQgfou4tA4sB1RaQh9cYw
Token,Rugpull,,2021-08-30,jungle,polygorilla,jungledoge,1.029e-05,,,1,solana,9P32yqucXfZnDoXmmJNzBpqXQgfou4tA4sB1RaQh9cYw
Token,Honeypot,,2021-04-02,ktn,kattana,kattana,5.815,,448826.0,1,"ethereum, binance-smart-chain","0x491e136ff7ff03e6ab097e54734697bb5802fc1c, 0xdae6c2a48bfaa66b43815c5548b10800919c993e"
Token,Honeypot,,2021-04-02,ktn,kattana,kattana,6.415,,,1,"ethereum, binance-smart-chain","0x491e136ff7ff03e6ab097e54734697bb5802fc1c, 0xdae6c2a48bfaa66b43815c5548b10800919c993e"
Token,Rugpull,"$134,863",2023-08-29,kizuna,kizuna ai rugpu...,kizuna,1.36e-08,,619741.0,1,ethereum,0x470c8950c0c3aa4b09654bc73b004615119a44b5
Token,Rugpull,"$134,863",2023-08-29,kizuna,kizuna ai rugpu...,kizuna,1.3e-08,,,1,ethereum,0x470c8950c0c3aa4b09654bc73b004615119a44b5
Token,Honeypot,,2021-05-01,lambo,lambotoken,lambo-2,0.00292217,,1393.93,1,solana,FhAdp55ngkaRCC3TGAMsJdDCUHQDPTMcxQDJ4HCfnxMf
Token,Honeypot,,2021-05-01,lambo,lambotoken,lambo-2,0.00273667,,,1,solana,FhAdp55ngkaRCC3TGAMsJdDCUHQDPTMcxQDJ4HCfnxMf
Token,Rugpull,"$1,045,094",2023-08-20,zro,fake layer zero...,layerzero,3.685,,291935116.0,1,"ethereum, optimistic-ethereum, binance-smart-chain, avalanche, arbitrum-one, polygon-pos, base","0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd"
Token,Rugpull,"$1,045,094",2023-08-20,zro,fake layer zero...,layerzero,3.305,,,1,"ethereum, optimistic-ethereum, binance-smart-chain, avalanche, arbitrum-one, polygon-pos, base","0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd, 0x6985884c4392d348587b19cb9eaaf157f13271cd"
Token,Rugpull,"$250,000",2024-05-08,lft,fake lifeform t...,lifeform,0.034803935,,1008707.0,1,binance-smart-chain,0xa9f978c02915246e435c0bda9785aaaad3cc46d2
Token,Rugpull,"$250,000",2024-05-08,lft,fake lifeform t...,lifeform,0.032375615,,,1,binance-smart-chain,0xa9f978c02915246e435c0bda9785aaaad3cc46d2
Token,Honeypot,,2021-02-27,bub,bubbleswap,lil-bub-on-sol,0.00030136,,56325.0,1,solana,3meWn4683ng7FgLVJJB2bYPaNSoqhWdritNdkd4Aw1aj
Token,Honeypot,,2021-02-27,bub,bubbleswap,lil-bub-on-sol,0.0001786,,,1,solana,3meWn4683ng7FgLVJJB2bYPaNSoqhWdritNdkd4Aw1aj
Token,Rugpull,"$374,723",2023-05-14,linda,linda yaccarino,linda-2,5.7525e-05,,446743.0,1,"linea, ethereum, binance-smart-chain, avalanche, arbitrum-one, polygon-pos","0x82cc61354d78b846016b559e3ccd766fa7e793d5, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4"
Token,Rugpull,"$374,723",2023-05-14,linda,linda yaccarino,linda-2,5.7525e-05,,,1,"linea, ethereum, binance-smart-chain, avalanche, arbitrum-one, polygon-pos","0x82cc61354d78b846016b559e3ccd766fa7e793d5, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4, 0x039d2e8f097331278bd6c1415d839310e0d5ece4"
Token,Honeypot,,2021-03-26,lpl,linkpool,linkpool,2.705,,465389.0,1,ethereum,0x99295f1141d58a99e939f7be6bbe734916a875b8
Token,Honeypot,,2021-03-26,lpl,linkpool,linkpool,3.645,,,1,ethereum,0x99295f1141d58a99e939f7be6bbe734916a875b8
Token,Honeypot,,2021-05-02,lode,lode finance,lodestar,2.11,,1102895.0,1,arbitrum-one,0xf19547f9ed24aa66b03c3a552d181ae334fbb8db
Token,Honeypot,,2021-05-02,lode,lode finance,lodestar,1.535,,,1,arbitrum-one,0xf19547f9ed24aa66b03c3a552d181ae334fbb8db
